epoch,novelty_rate,novelty_source_count,genome_entropy,domain_entropy,extinctions,total_knowledge,is_monoculture
2463,-6,5,0.0,0.0,0,1,true
2464,9,5,0.0,0.0,0,10,true
2465,-9,5,0.0,0.0,0,1,true
2466,7,5,0.0,0.0,0,8,true
2467,-1,4,0.0,0.0,0,7,true
2468,-3,5,0.0,0.0,0,4,true
2469,6,5,0.0,0.0,0,10,true
2470,-9,5,0.0,0.0,0,1,true
2471,6,5,0.0,0.0,0,7,true
2472,-1,5,0.0,0.0,0,6,true
2473,0,5,0.0,0.0,0,6,true
2474,0,5,0.0,0.0,0,6,true
2475,-5,5,0.0,0.0,0,1,true
2476,8,5,0.0,0.0,0,9,true
2477,-2,5,0.0,0.0,0,7,true
2478,0,5,0.0,0.0,0,7,true
2479,1,5,0.0,0.0,0,8,true
2480,0,5,0.0,0.0,0,8,true
2481,-5,3,0.0,0.0,0,3,true
2482,-1,5,0.0,0.0,0,2,true
2483,1,5,0.0,0.0,0,3,true
2484,0,5,0.0,0.0,0,3,true
2485,0,4,0.0,0.0,0,3,true
2486,2,5,0.0,0.0,0,5,true
2487,4,4,0.0,0.0,0,9,true
2488,1,5,0.0,0.0,0,10,true
2489,-7,5,0.0,0.0,0,3,true
2490,3,5,0.0,0.0,0,6,true
2491,-5,5,0.0,0.0,0,1,true
2492,6,5,0.0,0.0,0,7,true
2493,3,5,0.0,0.0,0,10,true
2494,0,5,0.0,0.0,0,10,true
2495,-4,5,0.0,0.0,0,6,true
2496,-1,5,0.0,0.0,0,5,true
2497,4,5,0.0,0.0,0,9,true
2498,-2,5,0.0,0.0,0,7,true
2499,2,4,0.0,0.0,0,9,true
2500,-4,5,0.0,0.0,0,5,true
2501,0,5,0.0,0.0,0,5,true
2502,1,5,0.0,0.0,0,6,true
2503,2,5,0.0,0.0,0,8,true
2504,-2,5,0.0,0.0,0,6,true
2505,3,5,0.0,0.0,0,9,true
2506,-1,4,0.0,0.0,0,8,true
2507,-5,5,0.0,0.0,0,3,true
2508,6,5,0.0,0.0,0,9,true
2509,-8,5,0.0,0.0,0,1,true
2510,7,5,0.0,0.0,0,8,true
2511,0,5,0.0,0.0,0,8,true
2512,-2,5,0.0,0.0,0,6,true
2513,2,5,0.0,0.0,0,8,true
2514,-1,5,0.0,0.0,0,7,true
2515,-5,5,0.0,0.0,0,2,true
2516,6,5,0.0,0.0,0,8,true
2517,-4,5,0.0,0.0,0,4,true
2518,-2,5,0.0,0.0,0,2,true
2519,6,5,0.0,0.0,0,8,true
2520,0,5,0.0,0.0,0,8,true
2521,-2,5,0.0,0.0,0,6,true
2522,-3,5,0.0,0.0,0,3,true
2523,2,5,0.0,0.0,0,5,true
2524,4,5,0.0,0.0,0,9,true
2525,-3,5,0.0,0.0,0,6,true
2526,1,5,0.0,0.0,0,7,true
2527,-1,5,0.0,0.0,0,6,true
2528,3,5,0.0,0.0,0,9,true
2529,-1,5,0.0,0.0,0,8,true
2530,-4,5,0.0,0.0,0,4,true
2531,-1,5,0.0,0.0,0,3,true
2532,-2,5,0.0,0.0,0,1,true
2533,1,5,0.0,0.0,0,2,true
2534,4,5,0.0,0.0,0,6,true
2535,-5,5,0.0,0.0,0,1,true
2536,7,5,0.0,0.0,0,8,true
2537,-7,5,0.0,0.0,0,1,true
2538,4,5,0.0,0.0,0,5,true
2539,-3,5,0.0,0.0,0,2,true
2540,0,5,0.0,0.0,0,2,true
2541,2,5,0.0,0.0,0,4,true
2542,6,5,0.0,0.0,0,10,true
2543,-3,5,0.0,0.0,0,7,true
2544,-6,4,0.0,0.0,0,1,true
2545,3,5,0.0,0.0,0,4,true
2546,2,5,0.0,0.0,0,6,true
2547,-3,5,0.0,0.0,0,3,true
2548,-1,5,0.0,0.0,0,2,true
2549,7,5,0.0,0.0,0,9,true
2550,-8,5,0.0,0.0,0,1,true
2551,1,5,0.0,0.0,0,2,true
2552,8,5,0.0,0.0,0,10,true
2553,-2,5,0.0,0.0,0,8,true
2554,0,5,0.0,0.0,0,8,true
2555,-6,5,0.0,0.0,0,2,true
2556,-1,5,0.0,0.0,0,1,true
2557,3,5,0.0,0.0,0,4,true
2558,0,5,0.0,0.0,0,4,true
2559,-3,4,0.0,0.0,0,1,true
2560,7,5,0.0,0.0,0,8,true
2561,-3,5,0.0,0.0,0,5,true
2562,-2,5,0.0,0.0,0,3,true
2563,7,5,0.0,0.0,0,10,true
2564,-8,5,0.0,0.0,0,2,true
2565,2,5,0.0,0.0,0,4,true
2566,3,3,0.0,0.0,0,7,true
2567,-1,5,0.0,0.0,0,6,true
2568,-1,5,0.0,0.0,0,5,true
2569,-3,5,0.0,0.0,0,2,true
2570,6,5,0.0,0.0,0,8,true
2571,-3,5,0.0,0.0,0,5,true
2572,-3,5,0.0,0.0,0,2,true
2573,-1,5,0.0,0.0,0,1,true
2574,1,5,0.0,0.0,0,2,true
2575,7,5,0.0,0.0,0,9,true
2576,-7,5,0.0,0.0,0,2,true
2577,2,5,0.0,0.0,0,4,true
2578,5,5,0.0,0.0,0,9,true
2579,-5,5,0.0,0.0,0,4,true
2580,0,5,0.0,0.0,0,4,true
2581,-1,5,0.0,0.0,0,3,true
2582,4,5,0.0,0.0,0,7,true
2583,-6,5,0.0,0.0,0,1,true
2584,4,5,0.0,0.0,0,5,true
2585,2,5,0.0,0.0,0,7,true
2586,-4,5,0.0,0.0,0,3,true
2587,3,5,0.0,0.0,0,6,true
2588,-5,5,0.0,0.0,0,1,true
2589,5,5,0.0,0.0,0,6,true
2590,4,5,0.0,0.0,0,10,true
2591,0,5,0.0,0.0,0,10,true
2592,-7,5,0.0,0.0,0,3,true
2593,-1,5,0.0,0.0,0,2,true
2594,1,5,0.0,0.0,0,3,true
2595,-1,5,0.0,0.0,0,2,true
2596,3,5,0.0,0.0,0,5,true
2597,5,5,0.0,0.0,0,10,true
2598,-3,5,0.0,0.0,0,7,true
2599,2,5,0.0,0.0,0,9,true
2600,-2,5,0.0,0.0,0,7,true
2601,3,5,0.0,0.0,0,10,true
2602,-4,4,0.0,0.0,0,6,true
2603,3,5,0.0,0.0,0,9,true
2604,-5,5,0.0,0.0,0,4,true
2605,3,5,0.0,0.0,0,7,true
2606,0,5,0.0,0.0,0,7,true
2607,-6,5,0.0,0.0,0,1,true
2608,2,5,0.0,0.0,0,3,true
2609,6,5,0.0,0.0,0,9,true
2610,-3,5,0.0,0.0,0,6,true
2611,-4,5,0.0,0.0,0,2,true
2612,6,5,0.0,0.0,0,8,true
2613,-3,5,0.0,0.0,0,5,true
2614,-4,4,0.0,0.0,0,1,true
2615,6,4,0.0,0.0,0,7,true
2616,-5,5,0.0,0.0,0,2,true
2617,7,5,0.0,0.0,0,9,true
2618,-7,5,0.0,0.0,0,2,true
2619,5,5,0.0,0.0,0,7,true
2620,0,5,0.0,0.0,0,7,true
2621,2,5,0.0,0.0,0,9,true
2622,-8,5,0.0,0.0,0,1,true
2623,4,4,0.0,0.0,0,5,true
2624,5,5,0.0,0.0,0,10,true
2625,-2,5,0.0,0.0,0,8,true
2626,2,5,0.0,0.0,0,10,true
2627,0,5,0.0,0.0,0,10,true
2628,-7,4,0.0,0.0,0,3,true
2629,2,5,0.0,0.0,0,5,true
2630,-2,5,0.0,0.0,0,3,true
2631,-2,5,0.0,0.0,0,1,true
2632,8,5,0.0,0.0,0,9,true
2633,-7,5,0.0,0.0,0,2,true
2634,4,5,0.0,0.0,0,6,true
2635,4,5,0.0,0.0,0,10,true
2636,-6,5,0.0,0.0,0,4,true
2637,6,5,0.0,0.0,0,10,true
2638,-5,5,0.0,0.0,0,5,true
2639,-1,5,0.0,0.0,0,4,true
2640,2,5,0.0,0.0,0,6,true
2641,-1,5,0.0,0.0,0,5,true
2642,5,5,0.0,0.0,0,10,true
2643,0,4,0.0,0.0,0,10,true
2644,-2,5,0.0,0.0,0,8,true
2645,2,5,0.0,0.0,0,10,true
2646,-6,4,0.0,0.0,0,4,true
2647,5,5,0.0,0.0,0,9,true
2648,-6,5,0.0,0.0,0,3,true
2649,5,5,0.0,0.0,0,8,true
2650,-1,5,0.0,0.0,0,7,true
2651,2,5,0.0,0.0,0,9,true
2652,1,5,0.0,0.0,0,10,true
2653,-3,5,0.0,0.0,0,7,true
2654,-3,5,0.0,0.0,0,4,true
2655,0,5,0.0,0.0,0,4,true
2656,-1,3,0.0,0.0,0,3,true
2657,2,5,0.0,0.0,0,5,true
2658,3,5,0.0,0.0,0,8,true
2659,0,5,0.0,0.0,0,8,true
2660,2,5,0.0,0.0,0,10,true
2661,-8,5,0.0,0.0,0,2,true
2662,0,5,0.0,0.0,0,2,true
2663,3,5,0.0,0.0,0,5,true
2664,1,5,0.0,0.0,0,6,true
2665,-4,5,0.0,0.0,0,2,true
2666,-1,4,0.0,0.0,0,1,true
2667,4,5,0.0,0.0,0,5,true
2668,3,5,0.0,0.0,0,8,true
2669,1,5,0.0,0.0,0,9,true
2670,-2,5,0.0,0.0,0,7,true
2671,1,5,0.0,0.0,0,8,true
2672,-5,5,0.0,0.0,0,3,true
2673,-2,5,0.0,0.0,0,1,true
2674,6,5,0.0,0.0,0,7,true
2675,3,5,0.0,0.0,0,10,true
2676,-4,5,0.0,0.0,0,6,true
2677,-3,5,0.0,0.0,0,3,true
2678,7,5,0.0,0.0,0,10,true
2679,-8,5,0.0,0.0,0,2,true
2680,-1,5,0.0,0.0,0,1,true
2681,6,5,0.0,0.0,0,7,true
2682,-5,5,0.0,0.0,0,2,true
2683,2,5,0.0,0.0,0,4,true
2684,5,5,0.0,0.0,0,9,true
2685,-6,5,0.0,0.0,0,3,true
2686,1,5,0.0,0.0,0,4,true
2687,-3,5,0.0,0.0,0,1,true
2688,9,5,0.0,0.0,0,10,true
2689,-8,5,0.0,0.0,0,2,true
2690,1,5,0.0,0.0,0,3,true
2691,0,5,0.0,0.0,0,3,true
2692,3,5,0.0,0.0,0,6,true
2693,2,5,0.0,0.0,0,8,true
2694,-3,5,0.0,0.0,0,5,true
2695,2,5,0.0,0.0,0,7,true
2696,2,5,0.0,0.0,0,9,true
2697,-6,5,0.0,0.0,0,3,true
2698,3,5,0.0,0.0,0,6,true
2699,1,5,0.0,0.0,0,7,true
2700,-3,5,0.0,0.0,0,4,true
2701,4,5,0.0,0.0,0,8,true
2702,1,5,0.0,0.0,0,9,true
2703,-4,5,0.0,0.0,0,5,true
2704,3,5,0.0,0.0,0,8,true
2705,-7,5,0.0,0.0,0,1,true
2706,1,5,0.0,0.0,0,2,true
2707,3,5,0.0,0.0,0,5,true
2708,5,5,0.0,0.0,0,10,true
2709,0,5,0.0,0.0,0,10,true
2710,-2,5,0.0,0.0,0,8,true
2711,-4,5,0.0,0.0,0,4,true
2712,-2,5,0.0,0.0,0,2,true
2713,1,4,0.0,0.0,0,3,true
2714,1,5,0.0,0.0,0,4,true
2715,-1,5,0.0,0.0,0,3,true
2716,4,5,0.0,0.0,0,7,true
2717,-3,5,0.0,0.0,0,4,true
2718,3,5,0.0,0.0,0,7,true
2719,1,5,0.0,0.0,0,8,true
2720,-4,5,0.0,0.0,0,4,true
2721,-2,3,0.0,0.0,0,2,true
2722,1,5,0.0,0.0,0,3,true
2723,5,5,0.0,0.0,0,8,true
2724,0,5,0.0,0.0,0,8,true
2725,-5,5,0.0,0.0,0,3,true
2726,-1,5,0.0,0.0,0,2,true
2727,3,5,0.0,0.0,0,5,true
2728,5,5,0.0,0.0,0,10,true
2729,0,5,0.0,0.0,0,10,true
2730,-7,5,0.0,0.0,0,3,true
2731,3,5,0.0,0.0,0,6,true
2732,1,5,0.0,0.0,0,7,true
2733,-1,5,0.0,0.0,0,6,true
2734,-3,5,0.0,0.0,0,3,true
2735,-2,5,0.0,0.0,0,1,true
2736,0,5,0.0,0.0,0,1,true
2737,4,5,0.0,0.0,0,5,true
2738,1,5,0.0,0.0,0,6,true
2739,1,4,0.0,0.0,0,7,true
2740,1,5,0.0,0.0,0,8,true
2741,0,5,0.0,0.0,0,8,true
2742,1,4,0.0,0.0,0,9,true
2743,-2,5,0.0,0.0,0,7,true
2744,-3,5,0.0,0.0,0,4,true
2745,3,5,0.0,0.0,0,7,true
2746,0,5,0.0,0.0,0,7,true
2747,-1,5,0.0,0.0,0,6,true
2748,0,5,0.0,0.0,0,6,true
2749,-3,5,0.0,0.0,0,3,true
2750,4,5,0.0,0.0,0,7,true
2751,-5,5,0.0,0.0,0,2,true
2752,0,5,0.0,0.0,0,2,true
2753,3,5,0.0,0.0,0,5,true
2754,2,5,0.0,0.0,0,7,true
2755,-5,5,0.0,0.0,0,2,true
2756,0,5,0.0,0.0,0,2,true
2757,-1,5,0.0,0.0,0,1,true
2758,4,5,0.0,0.0,0,5,true
2759,4,5,0.0,0.0,0,9,true
2760,-5,5,0.0,0.0,0,4,true
2761,-1,5,0.0,0.0,0,3,true
2762,0,5,0.0,0.0,0,3,true
2763,2,5,0.0,0.0,0,5,true
2764,0,5,0.0,0.0,0,5,true
2765,-2,5,0.0,0.0,0,3,true
2766,0,5,0.0,0.0,0,3,true
2767,3,5,0.0,0.0,0,6,true
2768,-4,5,0.0,0.0,0,2,true
2769,5,5,0.0,0.0,0,7,true
2770,-6,5,0.0,0.0,0,1,true
2771,3,5,0.0,0.0,0,4,true
2772,-2,5,0.0,0.0,0,2,true
2773,8,5,0.0,0.0,0,10,true
2774,-7,5,0.0,0.0,0,3,true
2775,-1,5,0.0,0.0,0,2,true
2776,8,5,0.0,0.0,0,10,true
2777,-3,5,0.0,0.0,0,7,true
2778,-2,5,0.0,0.0,0,5,true
2779,5,5,0.0,0.0,0,10,true
2780,-2,3,0.0,0.0,0,8,true
2781,-3,5,0.0,0.0,0,5,true
2782,1,5,0.0,0.0,0,6,true
2783,3,5,0.0,0.0,0,9,true
2784,-2,5,0.0,0.0,0,7,true
2785,3,5,0.0,0.0,0,10,true
2786,-7,5,0.0,0.0,0,3,true
2787,0,5,0.0,0.0,0,3,true
2788,2,5,0.0,0.0,0,5,true
2789,-2,4,0.0,0.0,0,3,true
2790,-1,5,0.0,0.0,0,2,true
2791,0,5,0.0,0.0,0,2,true
2792,2,5,0.0,0.0,0,4,true
2793,5,5,0.0,0.0,0,9,true
2794,1,5,0.0,0.0,0,10,true
2795,-5,5,0.0,0.0,0,5,true
2796,2,5,0.0,0.0,0,7,true
2797,1,5,0.0,0.0,0,8,true
2798,-6,5,0.0,0.0,0,2,true
2799,6,5,0.0,0.0,0,8,true
2800,-7,5,0.0,0.0,0,1,true
2801,2,5,0.0,0.0,0,3,true
2802,5,5,0.0,0.0,0,8,true
2803,0,5,0.0,0.0,0,8,true
2804,2,5,0.0,0.0,0,10,true
2805,-1,5,0.0,0.0,0,9,true
2806,-2,5,0.0,0.0,0,7,true
2807,-6,5,0.0,0.0,0,1,true
2808,0,5,0.0,0.0,0,1,true
2809,2,5,0.0,0.0,0,3,true
2810,1,4,0.0,0.0,0,4,true
2811,1,5,0.0,0.0,0,5,true
2812,3,5,0.0,0.0,0,8,true
2813,-4,5,0.0,0.0,0,4,true
2814,2,5,0.0,0.0,0,6,true
2815,1,5,0.0,0.0,0,7,true
2816,3,5,0.0,0.0,0,10,true
2817,-1,5,0.0,0.0,0,9,true
2818,-3,5,0.0,0.0,0,6,true
2819,-3,5,0.0,0.0,0,3,true
2820,4,5,0.0,0.0,0,7,true
2821,3,5,0.0,0.0,0,10,true
2822,-1,5,0.0,0.0,0,9,true
2823,-3,5,0.0,0.0,0,6,true
2824,0,5,0.0,0.0,0,6,true
2825,2,5,0.0,0.0,0,8,true
2826,-5,5,0.0,0.0,0,3,true
2827,7,5,0.0,0.0,0,10,true
2828,-9,5,0.0,0.0,0,1,true
2829,3,5,0.0,0.0,0,4,true
2830,0,5,0.0,0.0,0,4,true
2831,0,5,0.0,0.0,0,4,true
2832,4,5,0.0,0.0,0,8,true
2833,1,5,0.0,0.0,0,9,true
2834,-3,5,0.0,0.0,0,6,true
2835,0,5,0.0,0.0,0,6,true
2836,4,5,0.0,0.0,0,10,true
2837,-5,5,0.0,0.0,0,5,true
2838,5,5,0.0,0.0,0,10,true
2839,-4,5,0.0,0.0,0,6,true
2840,-3,5,0.0,0.0,0,3,true
2841,4,5,0.0,0.0,0,7,true
2842,-5,5,0.0,0.0,0,2,true
2843,3,4,0.0,0.0,0,5,true
2844,-2,5,0.0,0.0,0,3,true
2845,0,5,0.0,0.0,0,3,true
2846,1,5,0.0,0.0,0,4,true
2847,3,5,0.0,0.0,0,7,true
2848,-6,5,0.0,0.0,0,1,true
2849,3,5,0.0,0.0,0,4,true
2850,2,5,0.0,0.0,0,6,true
2851,-5,5,0.0,0.0,0,1,true
2852,0,5,0.0,0.0,0,1,true
2853,8,5,0.0,0.0,0,9,true
2854,-1,5,0.0,0.0,0,8,true
2855,-1,5,0.0,0.0,0,7,true
2856,-2,5,0.0,0.0,0,5,true
2857,1,5,0.0,0.0,0,6,true
2858,4,5,0.0,0.0,0,10,true
2859,-7,5,0.0,0.0,0,3,true
2860,4,5,0.0,0.0,0,7,true
2861,3,5,0.0,0.0,0,10,true
2862,-7,5,0.0,0.0,0,3,true
2863,5,5,0.0,0.0,0,8,true
2864,-5,5,0.0,0.0,0,3,true
2865,4,5,0.0,0.0,0,7,true
2866,-6,5,0.0,0.0,0,1,true
2867,2,5,0.0,0.0,0,3,true
2868,6,5,0.0,0.0,0,9,true
2869,-2,5,0.0,0.0,0,7,true
2870,-1,5,0.0,0.0,0,6,true
2871,-1,5,0.0,0.0,0,5,true
2872,-2,5,0.0,0.0,0,3,true
2873,1,5,0.0,0.0,0,4,true
2874,-3,5,0.0,0.0,0,1,true
2875,9,5,0.0,0.0,0,10,true
2876,-3,5,0.0,0.0,0,7,true
2877,-5,5,0.0,0.0,0,2,true
2878,8,5,0.0,0.0,0,10,true
2879,-6,5,0.0,0.0,0,4,true
2880,0,5,0.0,0.0,0,4,true
2881,4,5,0.0,0.0,0,8,true
2882,-2,5,0.0,0.0,0,6,true
2883,3,5,0.0,0.0,0,9,true
2884,-4,5,0.0,0.0,0,5,true
2885,-3,5,0.0,0.0,0,2,true
2886,0,5,0.0,0.0,0,2,true
2887,6,5,0.0,0.0,0,8,true
2888,2,5,0.0,0.0,0,10,true
2889,-3,5,0.0,0.0,0,7,true
2890,0,5,0.0,0.0,0,7,true
2891,3,5,0.0,0.0,0,10,true
2892,-4,5,0.0,0.0,0,6,true
2893,-2,5,0.0,0.0,0,4,true
2894,3,5,0.0,0.0,0,7,true
2895,-2,5,0.0,0.0,0,5,true
2896,1,4,0.0,0.0,0,6,true
2897,-5,5,0.0,0.0,0,1,true
2898,3,5,0.0,0.0,0,4,true
2899,4,5,0.0,0.0,0,8,true
2900,-7,4,0.0,0.0,0,1,true
2901,5,5,0.0,0.0,0,6,true
2902,0,4,0.0,0.0,0,6,true
2903,-5,5,0.0,0.0,0,1,true
2904,3,5,0.0,0.0,0,4,true
2905,1,5,0.0,0.0,0,5,true
2906,1,5,0.0,0.0,0,6,true
2907,4,5,0.0,0.0,0,10,true
2908,-1,5,0.0,0.0,0,9,true
2909,1,5,0.0,0.0,0,10,true
2910,0,5,0.0,0.0,0,10,true
2911,-1,5,0.0,0.0,0,9,true
2912,-1,5,0.0,0.0,0,8,true
2913,-6,4,0.0,0.0,0,2,true
2914,8,5,0.0,0.0,0,10,true
2915,-7,5,0.0,0.0,0,3,true
2916,4,5,0.0,0.0,0,7,true
2917,-1,3,0.0,0.0,0,6,true
2918,-5,5,0.0,0.0,0,1,true
2919,8,5,0.0,0.0,0,9,true
2920,1,5,0.0,0.0,0,10,true
2921,-7,5,0.0,0.0,0,3,true
2922,7,5,0.0,0.0,0,10,true
2923,-9,5,0.0,0.0,0,1,true
2924,8,3,0.0,0.0,0,9,true
2925,-4,5,0.0,0.0,0,5,true
2926,-4,5,0.0,0.0,0,1,true
2927,4,5,0.0,0.0,0,5,true
2928,1,5,0.0,0.0,0,6,true
2929,-5,5,0.0,0.0,0,1,true
2930,5,5,0.0,0.0,0,6,true
2931,-5,5,0.0,0.0,0,1,true
2932,4,5,0.0,0.0,0,5,true
2933,-3,5,0.0,0.0,0,2,true
2934,4,5,0.0,0.0,0,6,true
2935,3,5,0.0,0.0,0,9,true
2936,1,4,0.0,0.0,0,10,true
2937,-9,5,0.0,0.0,0,1,true
2938,9,5,0.0,0.0,0,10,true
2939,-3,5,0.0,0.0,0,7,true
2940,-3,5,0.0,0.0,0,4,true
2941,-3,5,0.0,0.0,0,1,true
2942,2,5,0.0,0.0,0,3,true
2943,5,5,0.0,0.0,0,8,true
2944,-6,5,0.0,0.0,0,2,true
2945,3,5,0.0,0.0,0,5,true
2946,-3,5,0.0,0.0,0,2,true
2947,4,4,0.0,0.0,0,6,true
2948,-3,5,0.0,0.0,0,3,true
2949,1,5,0.0,0.0,0,4,true
2950,0,5,0.0,0.0,0,4,true
2951,-1,5,0.0,0.0,0,3,true
2952,4,5,0.0,0.0,0,7,true
2953,-5,5,0.0,0.0,0,2,true
2954,8,5,0.0,0.0,0,10,true
2955,-3,5,0.0,0.0,0,7,true
2956,-6,5,0.0,0.0,0,1,true
2957,3,5,0.0,0.0,0,4,true
2958,-1,5,0.0,0.0,0,3,true
2959,7,5,0.0,0.0,0,10,true
2960,0,5,0.0,0.0,0,10,true
2961,-3,5,0.0,0.0,0,7,true
2962,2,5,0.0,0.0,0,9,true
2963,-3,5,0.0,0.0,0,6,true
2964,2,5,0.0,0.0,0,8,true
2965,-7,5,0.0,0.0,0,1,true
2966,5,5,0.0,0.0,0,6,true
2967,3,5,0.0,0.0,0,9,true
2968,-8,5,0.0,0.0,0,1,true
2969,0,5,0.0,0.0,0,1,true
2970,3,5,0.0,0.0,0,4,true
2971,-3,5,0.0,0.0,0,1,true
2972,1,5,0.0,0.0,0,2,true
2973,6,5,0.0,0.0,0,8,true
2974,-7,5,0.0,0.0,0,1,true
2975,4,5,0.0,0.0,0,5,true
2976,-4,5,0.0,0.0,0,1,true
2977,1,5,0.0,0.0,0,2,true
2978,5,5,0.0,0.0,0,7,true
2979,1,5,0.0,0.0,0,8,true
2980,-5,5,0.0,0.0,0,3,true
2981,-1,5,0.0,0.0,0,2,true
2982,0,5,0.0,0.0,0,2,true
2983,8,5,0.0,0.0,0,10,true
2984,-6,5,0.0,0.0,0,4,true
2985,-1,5,0.0,0.0,0,3,true
2986,1,5,0.0,0.0,0,4,true
2987,-1,5,0.0,0.0,0,3,true
2988,3,5,0.0,0.0,0,6,true
2989,-1,5,0.0,0.0,0,5,true
2990,1,5,0.0,0.0,0,6,true
2991,2,5,0.0,0.0,0,8,true
2992,-7,5,0.0,0.0,0,1,true
2993,9,5,0.0,0.0,0,10,true
2994,-9,5,0.0,0.0,0,1,true
2995,2,5,0.0,0.0,0,3,true
2996,-1,5,0.0,0.0,0,2,true
2997,2,5,0.0,0.0,0,4,true
2998,6,5,0.0,0.0,0,10,true
2999,-2,5,0.0,0.0,0,8,true
3000,2,5,0.0,0.0,0,10,true
3001,-8,5,0.0,0.0,0,2,true
3002,5,5,0.0,0.0,0,7,true
3003,-4,5,0.0,0.0,0,3,true
3004,1,5,0.0,0.0,0,4,true
3005,4,5,0.0,0.0,0,8,true
3006,-6,5,0.0,0.0,0,2,true
3007,1,5,0.0,0.0,0,3,true
3008,3,5,0.0,0.0,0,6,true
3009,-4,5,0.0,0.0,0,2,true
3010,8,5,0.0,0.0,0,10,true
3011,0,5,0.0,0.0,0,10,true
3012,-9,5,0.0,0.0,0,1,true
3013,5,5,0.0,0.0,0,6,true
3014,-2,5,0.0,0.0,0,4,true
3015,-1,5,0.0,0.0,0,3,true
3016,4,5,0.0,0.0,0,7,true
3017,1,5,0.0,0.0,0,8,true
3018,-4,5,0.0,0.0,0,4,true
3019,1,5,0.0,0.0,0,5,true
3020,-2,5,0.0,0.0,0,3,true
3021,2,5,0.0,0.0,0,5,true
3022,-3,5,0.0,0.0,0,2,true
3023,7,5,0.0,0.0,0,9,true
3024,-5,5,0.0,0.0,0,4,true
3025,0,5,0.0,0.0,0,4,true
3026,4,5,0.0,0.0,0,8,true
3027,-7,5,0.0,0.0,0,1,true
3028,9,5,0.0,0.0,0,10,true
3029,-3,5,0.0,0.0,0,7,true
3030,0,5,0.0,0.0,0,7,true
3031,1,5,0.0,0.0,0,8,true
3032,-6,5,0.0,0.0,0,2,true
3033,8,3,0.0,0.0,0,10,true
3034,-9,4,0.0,0.0,0,1,true
3035,9,5,0.0,0.0,0,10,true
3036,-6,5,0.0,0.0,0,4,true
3037,1,5,0.0,0.0,0,5,true
3038,2,4,0.0,0.0,0,7,true
3039,-2,5,0.0,0.0,0,5,true
3040,3,5,0.0,0.0,0,8,true
3041,1,5,0.0,0.0,0,9,true
3042,-1,5,0.0,0.0,0,8,true
3043,-6,5,0.0,0.0,0,2,true
3044,3,5,0.0,0.0,0,5,true
3045,0,5,0.0,0.0,0,5,true
3046,0,5,0.0,0.0,0,5,true
3047,1,5,0.0,0.0,0,6,true
3048,3,5,0.0,0.0,0,9,true
3049,-3,5,0.0,0.0,0,6,true
3050,1,5,0.0,0.0,0,7,true
3051,3,4,0.0,0.0,0,10,true
3052,0,5,0.0,0.0,0,10,true
3053,-5,4,0.0,0.0,0,5,true
3054,-3,5,0.0,0.0,0,2,true
3055,6,5,0.0,0.0,0,8,true
3056,0,5,0.0,0.0,0,8,true
3057,-7,5,0.0,0.0,0,1,true
3058,1,5,0.0,0.0,0,2,true
3059,7,5,0.0,0.0,0,9,true
3060,-1,5,0.0,0.0,0,8,true
3061,2,5,0.0,0.0,0,10,true
3062,-8,5,0.0,0.0,0,2,true
3063,0,5,0.0,0.0,0,2,true
3064,3,5,0.0,0.0,0,5,true
3065,-3,5,0.0,0.0,0,2,true
3066,7,5,0.0,0.0,0,9,true
3067,-7,5,0.0,0.0,0,2,true
3068,-1,5,0.0,0.0,0,1,true
3069,3,5,0.0,0.0,0,4,true
3070,2,5,0.0,0.0,0,6,true
3071,-3,5,0.0,0.0,0,3,true
3072,6,5,0.0,0.0,0,9,true
3073,-5,5,0.0,0.0,0,4,true
3074,2,5,0.0,0.0,0,6,true
3075,-5,5,0.0,0.0,0,1,true
3076,3,5,0.0,0.0,0,4,true
3077,5,5,0.0,0.0,0,9,true
3078,-6,5,0.0,0.0,0,3,true
3079,3,5,0.0,0.0,0,6,true
3080,-2,5,0.0,0.0,0,4,true
3081,4,5,0.0,0.0,0,8,true
3082,-2,5,0.0,0.0,0,6,true
3083,1,5,0.0,0.0,0,7,true
3084,-5,5,0.0,0.0,0,2,true
3085,5,5,0.0,0.0,0,7,true
3086,-2,5,0.0,0.0,0,5,true
3087,3,5,0.0,0.0,0,8,true
3088,-1,5,0.0,0.0,0,7,true
3089,-6,5,0.0,0.0,0,1,true
3090,9,5,0.0,0.0,0,10,true
3091,-7,5,0.0,0.0,0,3,true
3092,-2,5,0.0,0.0,0,1,true
3093,2,5,0.0,0.0,0,3,true
3094,0,5,0.0,0.0,0,3,true
3095,7,5,0.0,0.0,0,10,true
3096,-7,5,0.0,0.0,0,3,true
3097,7,5,0.0,0.0,0,10,true
3098,-8,5,0.0,0.0,0,2,true
3099,-1,5,0.0,0.0,0,1,true
3100,4,5,0.0,0.0,0,5,true
3101,3,5,0.0,0.0,0,8,true
3102,-6,5,0.0,0.0,0,2,true
3103,7,5,0.0,0.0,0,9,true
3104,0,5,0.0,0.0,0,9,true
3105,-6,5,0.0,0.0,0,3,true
3106,0,5,0.0,0.0,0,3,true
3107,2,5,0.0,0.0,0,5,true
3108,2,5,0.0,0.0,0,7,true
3109,0,5,0.0,0.0,0,7,true
3110,3,5,0.0,0.0,0,10,true
3111,-4,5,0.0,0.0,0,6,true
3112,1,5,0.0,0.0,0,7,true
